,Africa/2006,Africa/2007,Africa/2008,Africa/2009,Africa/2010,Africa/2011,Africa/2012,Africa/2013,Africa/2014,Africa/2015,Africa/2016,Asia Pacific/2006,Asia Pacific/2007,Asia Pacific/2008,Asia Pacific/2009,Asia Pacific/2010,Asia Pacific/2011,Asia Pacific/2012,Asia Pacific/2013,Asia Pacific/2014,Asia Pacific/2015,Asia Pacific/2016,Australia/2006,Australia/2007,Australia/2008,Australia/2009,Australia/2010,Australia/2011,Australia/2012,Australia/2013,Australia/2014,Australia/2015,Australia/2016,Europe/2006,Europe/2007,Europe/2008,Europe/2009,Europe/2010,Europe/2011,Europe/2012,Europe/2013,Europe/2014,Europe/2015,Europe/2016,Middle East/2006,Middle East/2007,Middle East/2008,Middle East/2009,Middle East/2010,Middle East/2011,Middle East/2012,Middle East/2013,Middle East/2014,Middle East/2015,Middle East/2016,North America/2006,North America/2007,North America/2008,North America/2009,North America/2010,North America/2011,North America/2012,North America/2013,North America/2014,North America/2015,North America/2016,South America/2006,South America/2007,South America/2008,South America/2009,South America/2010,South America/2011,South America/2012,South America/2013,South America/2014,South America/2015,South America/2016
44,?,?,?,?,?,?,2719822.0,15352.0,14062.0,61684.0,1022.0,77276.0,34054.0,56422.0,679534.0,671374.0,0.0,2046.0,1276.0,7116.0,1022.0,0.0,?,?,?,?,?,?,?,?,6392.0,241586.0,1016.0,764.0,1274.0,1784.0,47092.0,75758.0,12538.0,12238.0,1753262.0,2046.0,8174.0,0,?,?,?,?,?,?,?,?,?,?,2919652.0,639124.0,383978.0,388062.0,86754.0,74708.0,508.0,1778.0,13046.0,2512192.0,96448.0,81626.0,?,?,?,?,?,89808.0,49130.0,69256.0,8188.0,2046.0,3068.0
45,?,?,?,?,?,?,17682752.0,255982.0,8188.0,508.0,131318.0,13514.0,762.0,762.0,3066.0,4088.0,15278.0,392674.0,508.0,764.0,508.0,2046.0,?,?,?,?,?,?,?,?,12020.0,1177784.0,2552.0,8188.0,13044.0,12282.0,1016.0,1524.0,27124.0,2769252.0,75250.0,316394.0,58060.0,0,?,?,?,?,?,?,?,?,?,?,2044.0,392676.0,42986.0,42732.0,1253522.0,1188008.0,80116.0,8444.0,20474.0,1526.0,5610.0,4318.0,?,?,?,?,?,21214.0,4094.0,4094.0,36852.0,7162.0,2046.0
46,?,?,?,?,?,?,?,24562.0,764.0,27552.0,67320.0,762.0,160330.0,152402.0,223156.0,225202.0,508.0,53494.0,2046.0,1778.0,2046.0,2800.0,?,?,?,?,?,?,?,?,3604404.0,8426.0,20886.0,139506.0,139506.0,139252.0,2046.0,2046.0,758958.0,1016.0,9722.0,254.0,2046.0,0,?,?,?,?,?,?,?,?,?,?,?,42986.0,462022.0,460498.0,16096.0,29170.0,12536.0,1565386.0,44742.0,77804.0,68048.0,9972.0,?,?,?,?,?,4094.0,442342.0,254.0,6140.0,8172.0,8186.0
47,?,?,?,?,?,?,?,764.0,646068.0,1443264.0,0.0,160838.0,2046.0,2046.0,762.0,2032.0,4078.0,737194.0,36856.0,2298.0,4586.0,254.0,?,?,?,?,?,?,?,?,1354068.0,38610.0,7916.0,75504.0,75758.0,77032.0,510.0,510.0,1022.0,0.0,4090.0,10724.0,312554.0,50892,?,?,?,?,?,?,?,?,?,?,?,527556.0,3357880.0,4133208.0,1784.0,1784.0,31718.0,12238.0,1753262.0,39134.0,26100.0,3316.0,?,?,?,?,?,804244.0,28914.0,254.0,8188.0,442342.0,9208.0
48,?,?,?,?,?,?,?,3068.0,16354.0,1071092.0,1022.0,2046.0,4078.0,4332.0,313312.0,313312.0,369136.0,27110.0,5610.0,1270.0,32754.0,0.0,?,?,?,?,?,?,?,?,815216.0,5110.0,11248.0,1276.0,1276.0,5370.0,6650.0,17138.0,73714.0,254.0,39132.0,3604404.0,8190.0,29686,?,?,?,?,?,?,?,?,?,?,?,3018332.0,267228.0,397016.0,140268.0,139758.0,11254.0,1784.0,1270.0,22996.0,510.0,8188.0,?,?,?,?,?,17318.0,20476.0,4092.0,84424.0,1016.0,1022.0
49,?,?,?,?,?,?,?,21844.0,188638.0,74740.0,9440.0,4078.0,103914.0,92904.0,55538.0,50668.0,508.0,1478772.0,85924.0,5608.0,2806.0,8934.0,?,?,?,?,?,?,?,?,10992.0,9932.0,0.0,0.0,510.0,3573.0,12284.0,12284.0,0.0,1146800.0,13258.0,140530.0,254.0,4094,?,?,?,?,?,?,?,?,?,?,?,266974.0,523456.0,679856.0,8442.0,8442.0,76000.0,88774.0,10490.0,19958.0,5110.0,1066892.0,?,?,?,?,?,?,4334.0,0.0,4094.0,40918.0,8188.0
50,?,?,?,?,?,?,?,4598.0,508.0,32488.0,3428976.0,87784.0,764.0,764.0,254.0,254.0,2046.0,762.0,3830.0,27584.0,1022.0,5334.0,?,?,?,?,?,?,?,?,39140.0,7156.0,223726.0,2639710.0,2639456.0,2704990.0,4094.0,4094.0,57844.0,3810.0,2769506.0,9722.0,15072.0,54480,?,?,?,?,?,?,?,?,?,?,?,531390.0,18170526.0,18175646.0,19942.0,20704.0,1450150.0,12790.0,1562838.0,13046.0,2500170.0,90534.0,?,?,?,?,?,?,36854.0,0.0,4094.0,5868.0,3068.0
51,?,?,?,?,?,?,?,917448.0,1123050.0,6140.0,65534.0,510.0,323560.0,321502.0,44512.0,83672.0,0.0,3080136.0,23126.0,29476.0,185044.0,206022.0,?,?,?,?,?,?,?,?,82164.0,18914.0,1016.0,72934.0,72934.0,73442.0,16630.0,16630.0,54260.0,183532.0,4856.0,4090.0,5605020.0,2046,?,?,?,?,?,?,?,?,?,?,?,18427804.0,7141540.0,8764012.0,5116.0,10228.0,16888.0,23020.0,13258.0,2540.0,1526.0,53986.0,?,?,?,?,?,?,323668.0,1016.0,12280.0,1022.0,1022.0
52,?,?,?,?,?,?,?,1022.0,0.0,1022.0,1022.0,258026.0,1022.0,1022.0,3509506.0,3509496.0,463052.0,1332078.0,8188.0,20872.0,14290.0,65534.0,?,?,?,?,?,?,?,?,9198.0,5605020.0,0.0,0.0,254.0,254.0,4094.0,4094.0,0.0,1018.0,510.0,42710.0,140276.0,313062,?,?,?,?,?,?,?,?,?,?,?,7131302.0,84.0,107.0,712678.0,1010632.0,140270.0,11254.0,1784.0,20474.0,1016.0,254.0,?,?,?,?,?,?,4094.0,4580.0,2046.0,21850.0,10234.0
53,?,?,?,?,?,?,?,1022.0,6140.0,6126154.0,3062.0,1022.0,720000.0,704122.0,254.0,254.0,11730.0,2450328.0,508.0,344958.0,762.0,762.0,?,?,?,?,?,?,?,?,254.0,1616234.0,1272.0,1188512.0,1188760.0,1189780.0,10234.0,10234.0,764.0,461804.0,254.0,15292.0,8190.0,8190,?,?,?,?,?,?,?,?,?,?,?,0.0,1166985.0,309390.0,8188.0,8188.0,12536.0,76000.0,254.0,11222.0,1177784.0,100524.0,?,?,?,?,?,?,8188.0,49402.0,2046.0,2044.0,16378.0
54,?,?,?,?,?,?,?,15352.0,1241704.0,2046.0,8188.0,706954.0,593846.0,1843630.0,254.0,254.0,254.0,2046.0,3351532.0,8188.0,0.0,0.0,?,?,?,?,?,?,?,?,3570.0,0.0,7152.0,254.0,254.0,508.0,74742.0,73978.0,1524.0,0.0,0.0,2769252.0,4090.0,5098,?,?,?,?,?,?,?,?,?,?,?,1224439.0,86460.0,85192.0,1633596.0,1349978.0,20958.0,1530.0,90830.0,54970.0,37096.0,4094.0,?,?,?,?,?,?,209350.0,0.0,8444.0,3647514.0,6138.0
55,?,?,?,?,?,?,?,1022.0,0.0,254.0,201706.0,525250.0,0.0,1022.0,254.0,254.0,1498278.0,4334.0,2046.0,3448794.0,1022.0,2046.0,?,?,?,?,?,?,?,?,212520.0,1672764.0,10736.0,485332.0,518352.0,470226.0,10236.0,10236.0,2046.0,37864.0,1147054.0,2808.0,44756.0,0,?,?,?,?,?,?,?,?,?,?,?,75474.0,1222034.0,1094064.0,22774.0,22774.0,109516.0,139248.0,15604.0,3604404.0,23000.0,62160.0,?,?,?,?,?,?,0.0,14478.0,6382.0,6900.0,49402.0
56,?,?,?,?,?,?,?,4094.0,139502.0,1022.0,6140.0,0.0,0.0,0.0,254.0,254.0,4846.0,2552.0,392420.0,0.0,8190.0,20476.0,?,?,?,?,?,?,?,?,12770.0,4590.0,78954.0,2044.0,4090.0,4090.0,58858.0,58350.0,510.0,1011654.0,3810.0,0.0,17328.0,18134,?,?,?,?,?,?,?,?,?,?,?,1205906.0,2034.0,3308.0,11500.0,10732.0,18416.0,12536.0,27368.0,1270.0,19958.0,26100.0,?,?,?,?,?,?,12192.0,0.0,6604.0,5116.0,3068.0
57,?,?,?,?,?,?,?,86258.0,58998.0,1016.0,3576.0,0.0,8190.0,8190.0,67576.0,133108.0,0.0,375264.0,57588.0,359142.0,16354.0,2540.0,?,?,?,?,?,?,?,?,3066.0,38886.0,150728.0,17650.0,17650.0,9460.0,143076.0,159712.0,17138.0,1022.0,183532.0,254.0,2769252.0,8417118,?,?,?,?,?,?,?,?,?,?,?,1780.0,63968.0,63968.0,8190.0,8190.0,1011654.0,20958.0,11254.0,510.0,13046.0,510.0,?,?,?,?,?,?,41664.0,4094.0,4094.0,4094.0,0.0
58,?,?,?,?,?,?,?,6140.0,43002.0,254.0,254.0,8190.0,578246.0,577738.0,1124.0,870.0,209088.0,8172.0,999360.0,1920278.0,0.0,32754.0,?,?,?,?,?,?,?,?,8174.0,1778.0,39632.0,131568.0,139758.0,140268.0,53970.0,38608.0,12284.0,3318.0,1018.0,7414.0,2808.0,141298,?,?,?,?,?,?,?,?,?,?,?,63968.0,0.0,0.0,4509162.0,4588496.0,8188.0,106704.0,76000.0,8190.0,20728.0,5110.0,?,?,?,?,?,?,90062.0,629694.0,8188.0,158652.0,1022.0
59,?,?,?,?,?,?,?,12284.0,4080.0,2046.0,6138.0,579772.0,16149024.0,21135318.0,28398.0,26572.0,76394.0,3578.0,20476.0,22260.0,34968.0,52966.0,?,?,?,?,?,?,?,?,8190.0,73970.0,1020.0,301708.0,301200.0,302228.0,8952.0,8698.0,69628.0,144116.0,461042.0,1144752.0,254.0,8190,?,?,?,?,?,?,?,?,?,?,?,0.0,11700.0,13736.0,0.0,0.0,1223792.0,37864.0,1530.0,1550068.0,8438.0,2540.0,?,?,?,?,?,?,74456.0,12282.0,4094.0,4092.0,1022.0
60,?,?,?,?,?,?,?,20716.0,65534.0,3320.0,254.0,12266910.0,32764.0,32764.0,0.0,254.0,78572.0,2288.0,48616.0,115674.0,3048.0,194202.0,?,?,?,?,?,?,?,?,0.0,11220.0,6392.0,4324.0,4068.0,13784.0,4090.0,4090.0,16630.0,17138.0,0.0,3556.0,15604.0,2043048,?,?,?,?,?,?,?,?,?,?,?,11192.0,24566.0,32750.0,560584.0,825228.0,93136.0,1011654.0,139248.0,15292.0,18914.0,2465610.0,?,?,?,?,?,?,8188.0,45044.0,8186.0,2046.0,3066.0
61,?,?,?,?,?,?,?,2853508.0,1526.0,1530.0,11258.0,32764.0,10788102.0,13029642.0,70646.0,70646.0,208874.0,28654.0,3058.0,4086.0,5868.0,6386.0,?,?,?,?,?,?,?,?,865096.0,265452.0,11460.0,450536.0,712678.0,712678.0,1276.0,2554.0,4094.0,26338.0,54244.0,183532.0,1144752.0,4090,?,?,?,?,?,?,?,?,?,?,?,25842.0,73556.0,76762.0,1526.0,1780.0,22774.0,8188.0,13558.0,1784.0,70805.0,1526.0,?,?,?,?,?,?,816542.0,10742.0,8190.0,2808.0,9200.0
62,?,?,?,?,?,?,?,?,1022.0,1022.0,38632.0,9229060.0,153757.0,157666.0,1794236.0,1865134.0,39124.0,1018.0,1493860.0,1448266.0,13802.0,104150.0,?,?,?,?,?,?,?,?,1133304.0,84200.0,274602.0,2556.0,2556.0,10746.0,33488.0,99528.0,1530.0,978920.0,1031108.0,1018.0,5872.0,45264,?,?,?,?,?,?,?,?,?,?,?,65746.0,1005514.0,1071048.0,42732.0,42732.0,4094.0,1221498.0,23004.0,1018.0,5605020.0,1016.0,?,?,?,?,?,?,2292772.0,20718.0,8164.0,4243410.0,4092.0
63,?,?,?,?,?,?,?,?,78066.0,1022.0,1022.0,153249.0,4094.0,8188.0,66296.0,68080.0,27526.0,0.0,762.0,2808.0,1016.0,18880.0,?,?,?,?,?,?,?,?,31730.0,4080.0,3302.0,67720.0,75872.0,122286.0,2046.0,2046.0,10224.0,1384434.0,1022.0,450798.0,183532.0,151204,?,?,?,?,?,?,?,?,?,?,?,940740.0,10738.0,10738.0,385498.0,385498.0,26338.0,92882.0,9206.0,114606.0,762.0,1173690.0,?,?,?,?,?,?,3820.0,10414.0,211336.0,3068.0,2044.0
64,?,?,?,?,?,?,?,?,508.0,1530.0,508.0,0.0,8190.0,11242.0,20474.0,20474.0,1022.0,0.0,3669952.0,3669952.0,5608.0,762.0,?,?,?,?,?,?,?,?,254.0,216652.0,1018.0,508.0,508.0,762.0,17106.0,19392.0,74486.0,764.0,3318.0,254.0,1782.0,2769252,?,?,?,?,?,?,?,?,?,?,?,6646.0,254.0,254.0,4370754.0,4311044.0,11754.0,22774.0,54244.0,11764.0,1272.0,36842.0,?,?,?,?,?,?,?,442342.0,5116.0,6394.0,8188.0
65,?,?,?,?,?,?,?,?,255982.0,0.0,6138.0,8190.0,254.0,254.0,416180.0,413362.0,13446942.0,211376.0,1349180.0,1374486.0,2038.0,0.0,?,?,?,?,?,?,?,?,0.0,56296.0,3056.0,144116.0,144116.0,144116.0,16636.0,16636.0,12282.0,4094.0,144370.0,6644.0,370916.0,2808,?,?,?,?,?,?,?,?,?,?,?,254.0,4094.0,0.0,398034.0,529360.0,12284.0,5116.0,1031108.0,11254.0,72676.0,23254.0,?,?,?,?,?,?,?,1786.0,2046.0,4094.0,2046.0
66,?,?,?,?,?,?,?,?,38890.0,2752502.0,1022.0,254.0,254.0,254.0,872612.0,887232.0,174276.0,14826.0,2450328.0,2450836.0,29880.0,12284.0,?,?,?,?,?,?,?,?,184772.0,22474.0,30352.0,23706028.0,90614.0,91124.0,8190.0,8444.0,1784.0,74486.0,17138.0,54244.0,254.0,61686,?,?,?,?,?,?,?,?,?,?,?,4094.0,4094.0,4094.0,852058.0,873050.0,5126624.0,26338.0,8190.0,76000.0,100204.0,19704.0,?,?,?,?,?,?,?,77034.0,8188.0,1022.0,7162.0
67,?,?,?,?,?,?,?,?,1022.0,0.0,65534.0,254.0,254.0,254.0,31442.0,33744.0,5110.0,729078.0,2046.0,2046.0,34558.0,1022.0,?,?,?,?,?,?,?,?,2300.0,3320.0,8188.0,90614.0,3430732.0,3440184.0,5116.0,5116.0,8190.0,22512.0,21494.0,1085090.0,40956.0,1276,?,?,?,?,?,?,?,?,?,?,?,532268.0,58790.0,52670.0,18238116.0,18143148.0,0.0,14298.0,1220486.0,16378.0,8190.0,31728.0,?,?,?,?,?,?,?,3318.0,8890.0,2438616.0,1022.0
68,?,?,?,?,?,?,?,?,3068.0,2810.0,18424.0,254.0,1854584.0,1929582.0,552764.0,560116.0,20734464.0,291994.0,3826.0,4594.0,19844.0,6096.0,?,?,?,?,?,?,?,?,2298.0,8174.0,1173690.0,3293016.0,764.0,764.0,186324.0,217808.0,225264.0,499696.0,1322970.0,1022.0,6644.0,15604,?,?,?,?,?,?,?,?,?,?,?,4094.0,8190.0,8190.0,254.0,254.0,254.0,3062.0,91612.0,1530.0,1549306.0,13046.0,?,?,?,?,?,?,?,71382.0,12280.0,4598.0,3056.0
69,?,?,?,?,?,?,?,?,28790.0,60914.0,3068.0,1792126.0,510.0,5114.0,1253522.0,1188008.0,77818.0,1059530.0,2806.0,2806.0,38758.0,8190.0,?,?,?,?,?,?,?,?,84200.0,2607220.0,10212.0,1018.0,0.0,1020.0,3316.0,3316.0,176094.0,4856.0,2301930.0,3318.0,56296.0,1022,?,?,?,?,?,?,?,?,?,?,?,55680.0,18371776.0,1463494.0,9653588.0,10648916.0,1565124.0,5714386.0,22774.0,139248.0,17328.0,20728.0,?,?,?,?,?,?,?,16382.0,20470.0,6890.0,18418.0
70,?,?,?,?,?,?,?,?,4598.0,47344.0,60400.0,0.0,1247984.0,1190408.0,0.0,254.0,2634922.0,2034.0,0.0,375010.0,1022.0,16354.0,?,?,?,?,?,?,?,?,550548.0,8190.0,52966.0,0.0,8176.0,8940.0,12282.0,12792.0,48076.0,13808.0,4094.0,144370.0,1099408.0,0,?,?,?,?,?,?,?,?,?,?,?,8190.0,53750.0,55028.0,71150.0,70896.0,1780.0,0.0,5116.0,13558.0,34798.0,8184.0,?,?,?,?,?,?,?,4094.0,4092.0,1784.0,6140.0
71,?,?,?,?,?,?,?,?,916178.0,0.0,510.0,1182464.0,90766.0,133232.0,796606.0,1061816.0,19438.0,90106.0,131070.0,131070.0,1778.0,0.0,?,?,?,?,?,?,?,?,28790.0,0.0,65534.0,4086.0,33788.0,33788.0,139252.0,139506.0,10230.0,722918.0,74486.0,49654.0,1016.0,186854,?,?,?,?,?,?,?,?,?,?,?,1594816.0,762.0,1270.0,95.0,401.0,42478.0,9464.0,21494.0,2794.0,1276.0,24012.0,?,?,?,?,?,?,?,508.0,24564.0,0.0,442342.0
72,?,?,?,?,?,?,?,?,254.0,254.0,13306.0,91788.0,0.0,254.0,4094.0,4094.0,4092.0,500206.0,5874.0,2544.0,12724.0,71660.0,?,?,?,?,?,?,?,?,154854.0,862052.0,7414.0,32766.0,349128.0,2445500.0,76014.0,75758.0,4090.0,2794.0,14322.0,18924.0,3318.0,1272,?,?,?,?,?,?,?,?,?,?,?,54518.0,12266.0,12266.0,9976.0,9976.0,9202.0,1276.0,11484.0,22750.0,20474.0,4338.0,?,?,?,?,?,?,?,24568.0,3604404.0,4594.0,1532.0
73,?,?,?,?,?,?,?,?,18424.0,0.0,3068.0,254.0,0.0,0.0,1022.0,1022.0,6140.0,9976.0,3578.0,1018.0,3540186.0,23706.0,?,?,?,?,?,?,?,?,3322.0,31730.0,10480.0,239838.0,4094.0,4094.0,2300.0,4346.0,2554.0,1966617.0,534520.0,21748.0,140788.0,350170,?,?,?,?,?,?,?,?,?,?,?,254.0,141770.0,293564.0,1043898.0,912590.0,384736.0,1646516.0,3062.0,41170.0,14832.0,76181.0,?,?,?,?,?,?,?,0.0,12282.0,2046.0,2042.0
74,?,?,?,?,?,?,?,?,4090.0,15604.0,1444032.0,0.0,?,?,4094.0,6128.0,51898.0,462798.0,2544.0,0.0,0.0,1022.0,?,?,?,?,?,?,?,?,0.0,4850.0,16382.0,0.0,12284.0,20474.0,5370.0,4348.0,40956.0,0.0,5110.0,1322970.0,49654.0,14580,?,?,?,?,?,?,?,?,?,?,?,12266.0,303086.0,311530.0,254342.0,170368.0,4481286.0,1780.0,5653474.0,54244.0,16382.0,8417118.0,?,?,?,?,?,?,?,254.0,311780.0,3056.0,1022.0
75,?,?,?,?,?,?,?,?,33258.0,255982.0,196604.0,?,?,?,11472.0,12236.0,84698.0,49140.0,28654.0,0.0,293608.0,2032.0,?,?,?,?,?,?,?,?,15094.0,16786420.0,12224.0,8190.0,5110.0,5110.0,0.0,2540.0,37616.0,67828.0,14830.0,2301930.0,18924.0,40956,?,?,?,?,?,?,?,?,?,?,?,74438.0,8444.0,8444.0,851120.0,768192.0,530380.0,42478.0,0.0,1085090.0,11254.0,12522.0,?,?,?,?,?,?,?,12282.0,4094.0,32754.0,6138.0
76,?,?,?,?,?,?,?,?,1022.0,43002.0,1071092.0,?,?,?,2046.0,2046.0,2906874.0,2046.0,1018.0,221558.0,2438616.0,508.0,?,?,?,?,?,?,?,?,764.0,254.0,8946.0,5110.0,8950.0,9716.0,4348.0,5110.0,4850.0,254.0,729056.0,4094.0,89836.0,4596,?,?,?,?,?,?,?,?,?,?,?,282610.0,558480.0,531408.0,4582.0,4582.0,872030.0,393688.0,21752.0,8190.0,76000.0,0.0,?,?,?,?,?,?,?,5319984.0,2044.0,41938.0,2040.0
77,?,?,?,?,?,?,?,?,4094.0,3068.0,107504.0,?,?,?,2046.0,3322.0,4078.0,229350.0,0.0,15594.0,22260.0,18906.0,?,?,?,?,?,?,?,?,65534.0,16864.0,24012.0,8950.0,9460.0,13554.0,5110.0,9194.0,4092.0,6140.0,3302.0,74486.0,1322970.0,172274,?,?,?,?,?,?,?,?,?,?,?,9716.0,92906.0,92906.0,63714.0,63460.0,85247906.0,4430130.0,1276.0,91612.0,17140.0,39924.0,?,?,?,?,?,?,?,49130.0,1022.0,1022.0,1022.0
78,?,?,?,?,?,?,?,?,86258.0,13788.0,31466.0,?,?,?,2046.0,2046.0,2300.0,254.0,22520.0,81780.0,3273624.0,5360.0,?,?,?,?,?,?,?,?,1532.0,5626.0,10994.0,8952.0,9968.0,9968.0,2704736.0,2704228.0,16636.0,50672.0,0.0,14068.0,762.0,56296,?,?,?,?,?,?,?,?,?,?,?,683626.0,259266.0,202199.0,510.0,1018.0,2300.0,558534.0,1659856.0,22774.0,0.0,72676.0,?,?,?,?,?,?,?,975082.0,16354.0,1022.0,8182.0
79,?,?,?,?,?,?,?,?,6140.0,4088.0,0.0,?,?,?,518584.0,519346.0,73716.0,11512.0,0.0,326540.0,116188.0,23778.0,?,?,?,?,?,?,?,?,5842.0,3064.0,8417118.0,9968.0,8190.0,12284.0,10236.0,10236.0,8444.0,0.0,67828.0,534520.0,4094.0,1108873,?,?,?,?,?,?,?,?,?,?,?,92906.0,10998.0,8698.0,2429516.0,2849850.0,11730770.0,877414.0,2034.0,6138.0,139502.0,3826.0,?,?,?,?,?,?,?,254.0,2046.0,16632.0,5360.0
80,?,?,?,?,?,?,?,?,1022.0,9212.0,6140.0,?,?,?,12284.0,12284.0,6902.0,5110.0,209826.0,1061066.0,4080.0,510.0,?,?,?,?,?,?,?,?,66036.0,188860.0,1607792.0,8190.0,4094.0,12284.0,510.0,510.0,6648.0,558534.0,254.0,5110.0,74486.0,1016,?,?,?,?,?,?,?,?,?,?,?,253879.0,254.0,254.0,8898.0,6104.0,5362.0,18189476.0,6140.0,21748.0,13558.0,1613824.0,?,?,?,?,?,?,?,8158.0,20470.0,8188.0,1022.0
81,?,?,?,?,?,?,?,?,6140.0,8412.0,4094.0,?,?,?,75486.0,96986.0,0.0,29051658.0,15086.0,1780.0,1592316.0,1016.0,?,?,?,?,?,?,?,?,5368.0,2300.0,1759674.0,4094.0,645246.0,950624.0,254.0,254.0,5370.0,877414.0,6140.0,14830.0,14068.0,3318,?,?,?,?,?,?,?,?,?,?,?,11252.0,3199802.0,3264294.0,32750.0,31958.0,284.0,1524.0,41970.0,87530.0,6876.0,151204.0,?,?,?,?,?,?,?,999360.0,124368.0,2046.0,32554.0
82,?,?,?,?,?,?,?,?,12284.0,0.0,5116.0,?,?,?,32764.0,32764.0,808312.0,2907038.0,211660.0,5112.0,2808.0,4840.0,?,?,?,?,?,?,?,?,10488.0,2552.0,70122.0,639124.0,4858.0,4858.0,510.0,510.0,281244.0,0.0,51694.0,731614.0,534520.0,140788,?,?,?,?,?,?,?,?,?,?,?,254.0,721612.0,721104.0,65534.0,96986.0,14070.0,33524.0,9202.0,254.0,24534.0,34798.0,?,?,?,?,?,?,?,32764.0,4094.0,12282.0,2044.0
83,?,?,?,?,?,?,?,?,25828.0,66804.0,1022.0,?,?,?,1157013.0,1105376.0,5110.0,631690.0,212984.0,90106.0,3670974.0,5608.0,?,?,?,?,?,?,?,?,254.0,254.0,79848.0,4348.0,16380.0,16634.0,4094.0,4094.0,5364.0,254.0,0.0,3556.0,71154.0,49654,?,?,?,?,?,?,?,?,?,?,?,3068480.0,0.0,254.0,75486.0,1136328.0,66294.0,11916516.0,393688.0,5656804.0,10226.0,2298.0,?,?,?,?,?,?,?,4094.0,2046.0,40952.0,101002.0
84,?,?,?,?,?,?,?,?,4080002.0,32762.0,2046.0,?,?,?,12196.0,13212.0,61678.0,2937800.0,8190.0,47688.0,1488340.0,101002.0,?,?,?,?,?,?,?,?,2034.0,697066.0,24032.0,16380.0,45810.0,73720.0,182504.0,182510.0,0.0,1274.0,575426.0,9202.0,14830.0,18924,?,?,?,?,?,?,?,?,?,?,?,786892.0,2046.0,2046.0,1137088.0,14296.0,2040.0,5362.0,4797260.0,0.0,56296.0,20474.0,?,?,?,?,?,?,?,42472.0,16376.0,71656.0,2032.0
85,?,?,?,?,?,?,?,?,?,2032.0,1022.0,?,?,?,8190.0,8190.0,8416.0,306704.0,1060044.0,0.0,2450836.0,510.0,?,?,?,?,?,?,?,?,46068.0,1530.0,8428.0,47302.0,10742.0,10742.0,508.0,1018.0,143600.0,74874.0,880742.0,10458.0,720358.0,90604,?,?,?,?,?,?,?,?,?,?,?,0.0,34054.0,56422.0,12010.0,254.0,186538.0,284.0,764.0,28920.0,1099408.0,510.0,?,?,?,?,?,?,?,3826.0,34786.0,16378.0,15090.0
86,?,?,?,?,?,?,?,?,?,1225894.0,2046.0,?,?,?,0.0,0.0,237486.0,822132.0,2034.0,45042.0,2046.0,3060.0,?,?,?,?,?,?,?,?,11684.0,2032.0,6126.0,12272.0,393190.0,393190.0,470478.0,537034.0,75758.0,1834590.0,0.0,204786.0,3810.0,1322970,?,?,?,?,?,?,?,?,?,?,?,2046.0,254.0,254.0,254.0,9464.0,168834.0,18164.0,28662.0,1276.0,8190.0,27368.0,?,?,?,?,?,?,?,73724.0,57396.0,8188.0,1022.0
87,?,?,?,?,?,?,?,?,?,3407190.0,466412.0,?,?,?,28936076.0,28950090.0,3048.0,1022.0,4090.0,1013632.0,4594.0,34518.0,?,?,?,?,?,?,?,?,33532.0,27552.0,17012.0,262120.0,40952.0,50164.0,158948.0,176606.0,4346.0,233462.0,7884.0,87994.0,1276.0,16834,?,?,?,?,?,?,?,?,?,?,?,13514.0,2587988.0,3439124.0,9464.0,1022.0,767682.0,66294.0,3570.0,1638880.0,91612.0,11254.0,?,?,?,?,?,?,?,8188.0,12282.0,65534.0,5086.0
88,?,?,?,?,?,?,?,?,?,4600.0,254.0,?,?,?,1104410.0,1274942.0,681368.0,387286.0,90106.0,65514.0,2552.0,21342.0,?,?,?,?,?,?,?,?,239786.0,151520.0,10230.0,40952.0,53490.0,0.0,21234.0,21744.0,15848.0,3830.0,1274.0,6140.0,12764.0,2301930,?,?,?,?,?,?,?,?,?,?,?,0.0,736896.0,1855054.0,5116.0,74990.0,41708.0,2040.0,33524.0,2034.0,2556.0,3576.0,?,?,?,?,?,?,?,45026.0,2302828.0,8188.0,4094.0
89,?,?,?,?,?,?,?,?,?,4594.0,1524.0,?,?,?,16380.0,16380.0,378594.0,92122.0,708546.0,17398.0,254.0,38634.0,?,?,?,?,?,?,?,?,2794.0,3322.0,2032.0,53490.0,267228.0,397016.0,140268.0,139758.0,254.0,73722.0,64078.0,51186.0,11968.0,4094,?,?,?,?,?,?,?,?,?,?,?,2262646.0,593846.0,1843630.0,75754.0,86486.0,63460.0,254138.0,12007338.0,4602.0,22774.0,14224.0,?,?,?,?,?,?,?,36042.0,12282.0,5116.0,12276.0
90,?,?,?,?,?,?,?,?,?,9212.0,0.0,?,?,?,23024.0,14330.0,21482.0,82370.0,0.0,927962.0,384730.0,18924.0,?,?,?,?,?,?,?,?,189038.0,0.0,0.0,266974.0,523456.0,679856.0,1018.0,1018.0,4856.0,35566.0,1764962.0,0.0,204786.0,74996,?,?,?,?,?,?,?,?,?,?,?,441558.0,1451956.0,1403058.0,90826.0,8190.0,24294.0,151438.0,5362.0,65526.0,6138.0,1276.0,?,?,?,?,?,?,?,8190.0,20204.0,6140.0,2044.0
